Date_x,Site_ID_x,Cycle_sequence,Combined_DateTime,Planned_ cyclelength,Actual_ cyclelength,Required_ cyclelength,DS,Strategic_ approach_control_cy_time,Subsystem_No,Stretched_ phase,A,B,C,D,E,F,G,Rounded_Time,Date_y,Site_ID_y,Error,2368-1,2368-10,2368-11,2368-12,2368-13,2368-14,2368-15,2368-16,2368-17,2368-18,2368-19,2368-2,2368-20,2368-21,2368-22,2368-23,2368-24,2368-3,2368-4,2368-5,2368-6,2368-7,2368-8,2368-9
2023-08-03,2368,1,2023-08-03 00:00:00,60,60,60,16,20,6,A,178.0,1.0,1.0,17.0,19.0,14.0,,2023-06-02 00:00:00,8/03/2023,2368,False,4,7,23,27,1,12,2,2,7,5,6,1,1,0,85,2,1,11,16,0,20,120,23,9
2023-08-03,2368,6,2023-08-03 00:05:00,60,60,60,27,20,6,A,176.0,1.0,1.0,19.0,19.0,14.0,,2023-06-02 00:05:00,8/03/2023,2368,False,13,4,17,16,1,7,1,6,11,4,3,2,0,0,32,4,0,8,13,0,6,30,17,13
2023-08-03,2368,11,2023-08-03 00:10:00,60,60,60,29,20,6,A,176.0,1.0,1.0,19.0,19.0,14.0,,2023-06-02 00:10:00,8/03/2023,2368,False,19,8,12,21,3,5,3,8,6,13,2,2,0,0,35,1,0,12,8,0,4,28,20,8
2023-08-03,2368,16,2023-08-03 00:15:00,60,60,60,28,21,6,A,176.0,1.0,1.0,19.0,19.0,14.0,,2023-06-02 00:15:00,8/03/2023,2368,False,4,3,22,7,0,7,5,7,6,4,7,3,0,0,33,5,1,9,15,0,3,24,23,10
2023-08-03,2368,21,2023-08-03 00:20:00,60,60,60,28,24,6,A,178.0,1.0,1.0,17.0,19.0,14.0,,2023-06-02 00:20:00,8/03/2023,2368,False,6,4,10,12,1,5,3,14,15,7,4,2,0,0,29,10,1,8,11,0,3,25,18,6
2023-08-03,2368,26,2023-08-03 00:25:00,60,60,60,16,20,6,A,178.0,1.0,1.0,17.0,19.0,14.0,,2023-06-02 00:25:00,8/03/2023,2368,False,4,8,11,5,1,6,2,4,4,6,3,1,0,1,32,2,0,9,8,1,4,29,14,13
2023-08-03,2368,31,2023-08-03 00:30:00,60,60,60,45,21,6,A,178.0,1.0,1.0,17.0,19.0,14.0,,2023-06-02 00:30:00,8/03/2023,2368,False,3,4,8,6,0,4,1,3,7,4,3,0,0,1,35,4,0,11,16,1,7,29,30,13
2023-08-03,2368,36,2023-08-03 00:35:00,60,60,60,12,20,6,A,180.0,1.0,1.0,15.0,19.0,14.0,,2023-06-02 00:35:00,8/03/2023,2368,False,2,6,7,9,0,9,1,7,9,4,1,0,0,0,53,4,0,8,5,0,2,48,20,19
2023-08-03,2368,41,2023-08-03 00:40:00,60,60,60,20,24,6,A,180.0,1.0,1.0,15.0,19.0,14.0,,2023-06-02 00:40:00,8/03/2023,2368,False,2,8,13,10,1,8,4,6,8,3,2,0,0,0,37,4,0,7,14,0,7,27,17,18
2023-08-03,2368,46,2023-08-03 00:45:00,60,60,60,28,24,6,A,180.0,1.0,1.0,15.0,19.0,14.0,,2023-06-02 00:45:00,8/03/2023,2368,False,2,6,13,8,0,2,3,7,4,5,7,0,0,0,48,1,0,4,15,0,6,55,18,18
2023-08-03,2368,51,2023-08-03 00:50:00,60,60,60,22,24,6,A,180.0,1.0,1.0,15.0,19.0,14.0,,2023-06-02 00:50:00,8/03/2023,2368,False,7,6,5,8,4,3,4,7,3,0,5,1,2,0,54,2,1,10,17,0,0,65,24,5
2023-08-03,2368,56,2023-08-03 00:55:00,60,60,60,28,21,6,A,180.0,1.0,1.0,15.0,19.0,14.0,,2023-06-02 00:55:00,8/03/2023,2368,False,8,4,11,10,3,12,0,4,3,5,2,0,1,0,48,1,3,7,7,0,3,87,20,9
2023-08-03,2368,61,2023-08-03 01:00:00,60,60,60,15,20,6,A,182.0,1.0,1.0,13.0,19.0,14.0,,2023-06-02 01:00:00,8/03/2023,2368,False,5,2,12,7,8,4,0,1,3,4,3,0,3,0,70,1,1,7,8,0,4,101,17,10
2023-08-03,2368,66,2023-08-03 01:05:00,60,60,60,12,20,6,A,182.0,1.0,1.0,13.0,19.0,14.0,,2023-06-02 01:05:00,8/03/2023,2368,False,9,8,6,5,9,2,1,3,3,1,8,1,6,0,63,1,3,4,12,0,5,73,12,14
2023-08-03,2368,71,2023-08-03 01:10:00,60,60,60,14,25,6,A,182.0,1.0,1.0,13.0,19.0,14.0,,2023-06-02 01:10:00,8/03/2023,2368,False,12,3,10,7,1,1,1,4,12,6,7,0,1,0,56,4,3,4,12,0,12,63,22,6
2023-08-03,2368,76,2023-08-03 01:15:00,60,60,60,9,25,6,A,182.0,1.0,1.0,13.0,19.0,14.0,,2023-06-02 01:15:00,8/03/2023,2368,False,11,1,11,10,2,6,2,2,8,5,8,0,2,0,54,2,1,7,8,0,13,86,14,7
2023-08-03,2368,81,2023-08-03 01:20:00,60,60,60,27,25,6,A,182.0,1.0,1.0,13.0,19.0,14.0,,2023-06-02 01:20:00,8/03/2023,2368,False,1,0,2,9,2,4,4,7,10,6,1,1,2,0,81,9,0,3,6,0,12,101,24,13
2023-08-03,2368,86,2023-08-03 01:25:00,60,60,60,21,20,6,A,182.0,1.0,1.0,13.0,19.0,14.0,,2023-06-02 01:25:00,8/03/2023,2368,False,3,6,12,9,9,7,1,4,5,5,11,0,5,0,55,2,1,10,11,0,20,62,25,7
2023-08-03,2368,91,2023-08-03 01:30:00,60,60,60,12,22,6,A,182.0,1.0,1.0,13.0,19.0,14.0,,2023-06-02 01:30:00,8/03/2023,2368,False,8,3,6,9,5,15,0,5,10,4,7,0,3,0,73,5,2,8,9,0,4,89,21,6
2023-08-03,2368,96,2023-08-03 01:35:00,60,60,60,19,24,6,A,182.0,1.0,1.0,13.0,19.0,14.0,,2023-06-02 01:35:00,8/03/2023,2368,False,13,2,8,14,3,13,3,4,6,9,5,0,1,0,79,2,0,8,3,0,4,106,27,12
2023-08-03,2368,101,2023-08-03 01:40:00,60,60,60,26,24,6,A,182.0,1.0,1.0,13.0,19.0,14.0,,2023-06-02 01:40:00,8/03/2023,2368,False,4,2,9,24,2,23,2,3,7,15,1,1,2,0,45,2,0,5,3,0,4,46,22,11
2023-08-03,2368,106,2023-08-03 01:45:00,60,60,60,18,24,6,A,184.0,1.0,1.0,13.0,17.0,14.0,,2023-06-02 01:45:00,8/03/2023,2368,False,5,3,5,5,2,40,0,3,3,5,2,0,2,0,39,1,0,2,8,0,1,26,23,13
2023-08-03,2368,111,2023-08-03 01:50:00,60,60,60,10,20,6,A,184.0,1.0,1.0,13.0,17.0,14.0,,2023-06-02 01:50:00,8/03/2023,2368,False,5,3,9,12,3,18,1,3,6,11,2,0,2,0,50,2,0,3,10,0,2,44,21,9
2023-08-03,2368,116,2023-08-03 01:55:00,60,60,60,0,0,6,A,168.0,1.0,1.0,19.0,26.0,15.0,,2023-06-02 01:55:00,8/03/2023,2368,False,5,3,13,20,1,38,0,2,8,7,4,2,0,0,35,4,0,5,9,0,3,27,25,6
2023-08-03,2368,121,2023-08-03 02:00:00,60,60,60,0,0,6,A,176.0,1.0,1.0,19.0,18.0,15.0,,2023-06-02 02:00:00,8/03/2023,2368,False,5,5,10,16,7,29,0,4,4,12,2,2,5,0,28,2,1,5,3,0,3,30,23,10
2023-08-03,2368,126,2023-08-03 02:05:00,60,60,60,15,20,6,A,182.0,1.0,1.0,13.0,18.0,15.0,,2023-06-02 02:05:00,8/03/2023,2368,False,1,1,11,21,1,17,1,4,6,13,7,0,0,0,48,4,0,5,15,0,1,52,26,16
2023-08-03,2368,131,2023-08-03 02:10:00,60,60,60,14,22,6,A,182.0,1.0,1.0,13.0,18.0,15.0,,2023-06-02 02:10:00,8/03/2023,2368,False,1,2,18,16,1,21,0,4,2,14,4,0,1,0,21,4,0,3,9,0,4,15,11,13
2023-08-03,2368,136,2023-08-03 02:15:00,60,60,60,8,22,6,A,182.0,1.0,1.0,13.0,18.0,15.0,,2023-06-02 02:15:00,8/03/2023,2368,False,2,5,13,12,1,28,0,3,5,11,6,0,1,0,44,1,0,7,16,0,6,33,21,19
2023-08-03,2368,141,2023-08-03 02:20:00,60,60,60,149,23,6,A,182.0,1.0,1.0,13.0,18.0,15.0,,2023-06-02 02:20:00,8/03/2023,2368,False,1,8,11,19,2,14,3,0,6,10,3,1,2,1,55,2,1,7,7,1,1,44,39,16
2023-08-03,2368,146,2023-08-03 02:25:00,60,60,60,12,22,6,A,176.0,1.0,1.0,17.0,20.0,15.0,,2023-06-02 02:25:00,8/03/2023,2368,False,2,3,10,21,0,23,2,3,5,11,1,2,0,0,30,1,1,5,11,0,0,32,18,19
2023-08-03,2368,151,2023-08-03 02:30:00,60,60,60,13,24,6,A,178.0,1.0,1.0,15.0,20.0,15.0,,2023-06-02 02:30:00,8/03/2023,2368,False,1,3,12,24,0,33,0,2,4,22,0,1,0,0,48,1,0,4,8,0,2,27,29,26
2023-08-03,2368,156,2023-08-03 02:35:00,60,60,60,13,20,6,A,178.0,1.0,1.0,15.0,20.0,15.0,,2023-06-02 02:35:00,8/03/2023,2368,False,1,6,16,22,0,14,1,7,4,9,6,2,0,0,52,2,1,6,18,0,2,61,17,15
2023-08-03,2368,161,2023-08-03 02:40:00,60,60,60,10,25,6,A,176.0,1.0,1.0,17.0,20.0,15.0,,2023-06-02 02:40:00,8/03/2023,2368,False,1,2,17,7,1,25,0,3,10,12,2,1,0,0,40,3,0,8,6,0,7,26,21,13
2023-08-03,2368,166,2023-08-03 02:45:00,60,60,60,8,22,6,A,178.0,1.0,1.0,15.0,20.0,15.0,,2023-06-02 02:45:00,8/03/2023,2368,False,1,5,12,8,0,20,0,10,4,7,3,1,0,0,58,7,1,5,12,0,3,54,28,16
2023-08-03,2368,171,2023-08-03 02:50:00,60,60,60,15,25,6,A,178.0,1.0,1.0,15.0,20.0,15.0,,2023-06-02 02:50:00,8/03/2023,2368,False,2,2,15,6,1,4,1,4,5,9,6,3,1,0,62,5,0,5,17,0,7,79,16,12
2023-08-03,2368,176,2023-08-03 02:55:00,60,60,60,11,24,6,A,178.0,1.0,1.0,15.0,20.0,15.0,,2023-06-02 02:55:00,8/03/2023,2368,False,2,2,9,6,0,9,0,7,5,3,2,1,0,0,69,4,1,5,7,0,14,96,19,8
2023-08-03,2368,181,2023-08-03 03:00:00,60,60,60,17,20,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:00:00,8/03/2023,2368,False,4,0,3,2,2,7,0,4,3,2,3,0,2,0,73,3,1,5,9,0,19,91,29,15
2023-08-03,2368,186,2023-08-03 03:05:00,60,60,60,13,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:05:00,8/03/2023,2368,False,1,3,13,7,2,14,2,7,5,9,8,0,0,0,52,6,0,6,11,0,11,84,25,9
2023-08-03,2368,191,2023-08-03 03:10:00,60,60,60,10,24,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:10:00,8/03/2023,2368,False,3,1,7,6,0,12,3,2,4,5,4,0,0,0,57,3,1,4,11,0,16,98,22,9
2023-08-03,2368,196,2023-08-03 03:15:00,60,60,60,8,20,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:15:00,8/03/2023,2368,False,3,3,6,7,2,2,2,4,5,4,7,2,1,0,65,4,0,6,12,0,21,69,31,9
2023-08-03,2368,201,2023-08-03 03:20:00,60,60,60,11,20,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:20:00,8/03/2023,2368,False,3,0,7,15,1,8,2,1,6,13,4,1,0,1,73,4,0,7,4,1,2,96,18,11
2023-08-03,2368,206,2023-08-03 03:25:00,60,60,60,10,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:25:00,8/03/2023,2368,False,2,1,11,5,0,7,0,0,5,7,3,0,0,0,74,2,1,5,9,0,2,94,36,20
2023-08-03,2368,211,2023-08-03 03:30:00,60,60,60,10,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:30:00,8/03/2023,2368,False,4,3,5,12,1,5,0,3,10,4,6,1,1,0,72,6,0,3,18,0,6,75,20,10
2023-08-03,2368,216,2023-08-03 03:35:00,60,60,60,18,20,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:35:00,8/03/2023,2368,False,1,2,9,3,0,4,1,1,8,5,0,1,0,0,69,1,0,4,9,0,1,93,18,16
2023-08-03,2368,221,2023-08-03 03:40:00,60,60,60,6,22,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:40:00,8/03/2023,2368,False,3,6,10,15,0,9,0,3,3,9,7,4,0,0,42,3,0,4,13,0,4,70,16,17
2023-08-03,2368,226,2023-08-03 03:45:00,60,60,60,18,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:45:00,8/03/2023,2368,False,9,0,5,8,0,3,1,7,5,4,2,4,0,0,37,6,1,6,10,0,4,30,27,15
2023-08-03,2368,231,2023-08-03 03:50:00,60,60,60,26,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:50:00,8/03/2023,2368,False,4,4,10,29,0,6,1,1,6,11,5,1,0,1,62,2,2,6,11,1,4,52,30,21
2023-08-03,2368,236,2023-08-03 03:55:00,60,60,60,18,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 03:55:00,8/03/2023,2368,False,2,1,7,29,0,8,0,8,5,20,3,0,0,0,44,5,0,4,16,0,3,33,30,19
2023-08-03,2368,241,2023-08-03 04:00:00,60,60,60,10,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:00:00,8/03/2023,2368,False,2,1,5,13,0,5,0,13,8,8,4,1,0,0,44,8,0,6,11,0,1,39,22,10
2023-08-03,2368,246,2023-08-03 04:05:00,60,60,60,15,24,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:05:00,8/03/2023,2368,False,1,2,9,33,0,0,0,4,8,15,1,1,0,0,57,3,0,2,8,0,5,46,29,22
2023-08-03,2368,251,2023-08-03 04:10:00,60,60,60,13,24,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:10:00,8/03/2023,2368,False,1,2,3,31,0,10,1,2,3,16,0,0,0,0,47,2,0,5,10,0,2,44,26,12
2023-08-03,2368,256,2023-08-03 04:15:00,60,60,60,12,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:15:00,8/03/2023,2368,False,3,3,7,9,0,8,1,3,3,6,1,1,0,0,36,4,0,8,14,0,3,42,24,12
2023-08-03,2368,261,2023-08-03 04:20:00,60,60,60,18,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:20:00,8/03/2023,2368,False,5,3,10,25,1,8,1,6,10,15,1,1,0,0,40,5,0,5,15,0,3,46,21,9
2023-08-03,2368,266,2023-08-03 04:25:00,60,60,60,39,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:25:00,8/03/2023,2368,False,7,4,12,23,1,5,1,3,6,14,3,1,1,0,48,2,2,3,15,0,3,45,31,11
2023-08-03,2368,271,2023-08-03 04:30:00,60,60,60,15,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:30:00,8/03/2023,2368,False,6,5,18,14,0,8,0,2,3,17,2,2,0,0,40,2,0,6,17,0,3,27,28,11
2023-08-03,2368,276,2023-08-03 04:35:00,60,60,60,40,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:35:00,8/03/2023,2368,False,6,2,14,13,0,9,0,2,6,11,2,6,0,0,29,2,1,5,17,0,3,32,18,8
2023-08-03,2368,281,2023-08-03 04:40:00,60,60,60,24,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:40:00,8/03/2023,2368,False,8,4,18,14,0,1,0,6,5,10,4,6,0,0,30,5,3,9,17,0,3,38,13,9
2023-08-03,2368,286,2023-08-03 04:45:00,60,60,60,21,20,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:45:00,8/03/2023,2368,False,6,4,7,21,0,6,2,1,7,10,3,2,0,0,31,3,0,4,14,0,6,23,26,19
2023-08-03,2368,291,2023-08-03 04:50:00,60,60,60,18,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:50:00,8/03/2023,2368,False,8,5,11,5,0,3,0,2,3,6,4,3,0,0,25,1,0,5,19,0,6,31,19,7
2023-08-03,2368,296,2023-08-03 04:55:00,60,60,60,8,20,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 04:55:00,8/03/2023,2368,False,8,6,14,9,0,11,1,3,10,6,3,6,0,0,19,3,0,7,23,0,10,26,14,7
2023-08-03,2368,301,2023-08-03 05:00:00,60,60,60,30,25,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 05:00:00,8/03/2023,2368,False,1,4,18,8,0,7,0,2,5,9,2,3,0,0,41,1,0,6,21,0,16,40,20,13
2023-08-03,2368,306,2023-08-03 05:05:00,60,60,60,16,20,6,A,180.0,1.0,1.0,13.0,20.0,15.0,,2023-06-02 05:05:00,8/03/2023,2368,False,10,6,20,7,0,9,1,5,4,12,4,6,0,0,37,3,0,9,24,0,34,54,20,7
2023-08-03,2368,311,2023-08-03 05:10:00,60,60,60,28,25,6,A,178.0,1.0,1.0,15.0,20.0,15.0,,2023-06-02 05:10:00,8/03/2023,2368,False,8,5,13,6,1,27,0,8,6,7,2,12,0,0,49,5,1,5,20,0,14,75,20,9
2023-08-03,2368,316,2023-08-03 05:15:00,60,60,60,37,25,6,A,178.0,1.0,1.0,15.0,20.0,15.0,,2023-06-02 05:15:00,8/03/2023,2368,False,9,3,8,9,2,35,1,8,8,7,5,10,0,0,61,4,1,9,28,0,6,80,17,13
2023-08-03,2368,321,2023-08-03 05:20:00,60,60,60,27,25,6,A,178.0,1.0,1.0,15.0,20.0,15.0,,2023-06-02 05:20:00,8/03/2023,2368,False,3,2,21,9,0,3,1,5,8,9,4,12,0,0,50,4,0,7,34,0,6,79,27,11
2023-08-03,2368,326,2023-08-03 05:25:00,60,60,60,38,22,6,A,176.0,1.0,1.0,17.0,20.0,15.0,,2023-06-02 05:25:00,8/03/2023,2368,False,24,3,12,10,0,10,1,2,8,7,2,11,0,0,46,1,2,9,25,0,4,63,15,17
2023-08-03,2368,331,2023-08-03 05:30:00,60,60,60,40,20,6,A,176.0,1.0,1.0,17.0,20.0,15.0,,2023-06-02 05:30:00,8/03/2023,2368,False,15,6,17,9,0,5,0,7,9,9,1,17,0,0,17,3,0,7,31,0,2,33,23,22
2023-08-03,2368,336,2023-08-03 05:35:00,60,60,60,66,25,6,A,176.0,1.0,1.0,17.0,20.0,15.0,,2023-06-02 05:35:00,8/03/2023,2368,False,16,4,23,13,2,21,2,2,2,4,3,7,0,0,31,1,0,11,40,0,9,32,16,27
2023-08-03,2368,341,2023-08-03 05:40:00,60,60,63,79,22,6,A,174.0,1.0,1.0,19.0,20.0,15.0,,2023-06-02 05:40:00,8/03/2023,2368,False,17,3,16,10,1,34,2,7,8,5,2,14,0,0,41,2,0,13,40,0,8,54,26,25
2023-08-03,2368,345,2023-08-03 05:45:00,60,60,64,24,21,6,A,180.0,1.0,1.0,15.0,16.0,17.0,,2023-06-02 05:45:00,8/03/2023,2368,False,22,3,16,13,3,31,1,8,9,12,5,22,1,0,27,5,5,15,32,0,6,46,21,18
2023-08-03,2368,350,2023-08-03 05:50:00,60,60,60,62,24,6,A,172.0,1.0,1.0,21.0,20.0,15.0,,2023-06-02 05:50:00,8/03/2023,2368,False,30,4,14,16,2,18,3,3,9,8,3,14,0,0,22,4,0,9,43,0,15,38,16,13
2023-08-03,2368,355,2023-08-03 05:55:00,60,60,68,126,25,6,A,168.0,1.0,1.0,23.0,22.0,15.0,,2023-06-02 05:55:00,8/03/2023,2368,False,22,4,6,6,1,19,0,5,5,1,1,18,0,0,21,3,1,19,44,0,7,31,17,17
2023-08-03,2368,359,2023-08-03 06:00:00,80,80,80,90,22,6,A,170.0,1.0,1.0,17.0,26.0,15.0,,2023-06-02 06:00:00,8/03/2023,2368,False,12,2,15,5,1,16,1,5,5,2,2,25,1,0,2,1,0,21,34,0,10,20,12,18
2023-08-03,2368,363,2023-08-03 06:05:00,101,101,101,141,25,6,A,170.0,1.0,1.0,17.0,26.0,15.0,,2023-06-02 06:05:00,8/03/2023,2368,False,20,5,18,9,2,15,4,15,11,1,1,16,0,0,7,11,0,15,42,0,8,28,20,13
2023-08-03,2368,366,2023-08-03 06:10:00,112,112,112,91,25,6,A,172.0,1.0,1.0,13.0,28.0,15.0,,2023-06-02 06:10:00,8/03/2023,2368,False,34,3,7,8,0,12,6,8,8,1,2,26,0,0,18,2,1,24,49,0,7,48,37,18
2023-08-03,2368,368,2023-08-03 06:15:00,112,112,96,123,330,6,A,176.0,1.0,1.0,15.0,22.0,15.0,,2023-06-02 06:15:00,8/03/2023,2368,False,51,5,11,20,2,10,2,14,9,7,0,24,0,0,9,3,1,27,55,0,8,52,25,11
2023-08-03,2368,371,2023-08-03 06:20:00,90,90,89,52,25,6,A,184.0,1.0,1.0,17.0,12.0,15.0,,2023-06-02 06:20:00,8/03/2023,2368,False,31,4,11,15,5,21,3,4,5,2,1,32,0,0,15,2,1,27,49,0,11,52,37,10
2023-08-03,2368,374,2023-08-03 06:25:00,102,102,102,93,25,6,A,182.0,1.0,1.0,15.0,16.0,15.0,,2023-06-02 06:25:00,8/03/2023,2368,False,35,7,18,10,2,8,4,6,5,2,1,25,0,0,2,0,0,32,45,0,10,34,37,16
2023-08-03,2368,377,2023-08-03 06:30:00,104,104,104,96,25,6,A,182.0,1.0,1.0,13.0,14.0,19.0,,2023-06-02 06:30:00,8/03/2023,2368,False,0,7,14,20,4,4,3,6,4,2,2,35,0,0,6,1,0,42,63,0,2,16,19,21
2023-08-03,2368,380,2023-08-03 06:35:00,100,100,101,118,25,6,A,174.0,1.0,1.0,13.0,22.0,19.0,,2023-06-02 06:35:00,8/03/2023,2368,False,25,3,10,15,0,19,4,6,11,4,0,28,0,0,5,5,2,37,60,0,7,41,28,30
2023-08-03,2368,383,2023-08-03 06:40:00,109,109,104,55,22,6,A,172.0,1.0,1.0,15.0,22.0,19.0,,2023-06-02 06:40:00,8/03/2023,2368,False,21,4,16,17,2,11,1,13,10,1,0,24,0,0,8,0,0,40,49,0,7,45,34,23
2023-08-03,2368,386,2023-08-03 06:45:00,97,97,97,112,25,6,A,168.0,1.0,1.0,17.0,24.0,19.0,,2023-06-02 06:45:00,8/03/2023,2368,False,58,2,17,20,1,6,5,8,9,5,0,39,0,0,2,1,0,63,70,0,14,26,32,20
2023-08-03,2368,389,2023-08-03 06:50:00,90,90,97,89,22,6,A,170.0,1.0,1.0,15.0,24.0,19.0,,2023-06-02 06:50:00,8/03/2023,2368,False,40,3,29,30,2,4,5,9,9,2,2,27,0,0,1,1,3,50,69,0,11,20,27,26
2023-08-03,2368,393,2023-08-03 06:55:00,90,90,99,87,25,6,A,166.0,1.0,1.0,15.0,28.0,19.0,,2023-06-02 06:55:00,8/03/2023,2368,False,17,7,18,19,2,6,7,9,7,0,0,30,0,0,2,2,0,48,55,0,13,26,28,26
2023-08-03,2368,396,2023-08-03 07:00:00,110,110,110,108,330,6,A,168.0,1.0,1.0,17.0,24.0,19.0,,2023-06-02 07:00:00,8/03/2023,2368,False,19,6,13,15,3,8,5,10,8,1,1,24,0,0,3,0,0,73,71,0,15,31,37,26
2023-08-03,2368,398,2023-08-03 07:05:00,118,145,118,112,25,6,A,168.0,1.0,1.0,15.0,26.0,19.0,,2023-06-02 07:05:00,8/03/2023,2368,False,32,2,17,17,4,10,5,9,12,2,2,30,0,0,12,2,0,49,51,0,9,42,37,28
2023-08-03,2368,400,2023-08-03 07:10:00,120,124,120,109,22,6,A,170.0,1.0,1.0,11.0,28.0,19.0,,2023-06-02 07:10:00,8/03/2023,2368,False,32,3,14,34,4,6,6,8,9,7,0,44,1,0,7,1,1,76,79,0,21,32,33,27
2023-08-03,2368,403,2023-08-03 07:15:00,120,120,121,117,25,6,A,168.0,1.0,1.0,17.0,24.0,19.0,,2023-06-02 07:15:00,8/03/2023,2368,False,34,6,23,49,0,8,2,13,15,17,2,26,0,0,3,1,0,54,67,0,33,52,46,26
2023-08-03,2368,405,2023-08-03 07:20:00,119,117,119,116,25,6,A,164.0,1.0,1.0,13.0,32.0,19.0,,2023-06-02 07:20:00,8/03/2023,2368,False,64,10,36,44,5,2,7,8,10,6,1,50,0,0,1,0,0,49,61,0,25,30,39,25
2023-08-03,2368,408,2023-08-03 07:25:00,120,122,120,104,330,6,A,166.0,1.0,1.0,15.0,28.0,19.0,,2023-06-02 07:25:00,8/03/2023,2368,False,50,8,24,41,3,5,11,13,14,10,1,39,0,0,4,1,1,41,43,0,32,38,43,29
2023-08-03,2368,410,2023-08-03 07:30:00,120,120,121,108,25,6,A,162.0,1.0,1.0,19.0,28.0,19.0,,2023-06-02 07:30:00,8/03/2023,2368,False,53,1,25,34,7,6,4,12,12,0,3,48,2,0,2,1,1,44,49,0,36,30,39,15
2023-08-03,2368,413,2023-08-03 07:35:00,119,119,119,100,25,6,A,160.0,1.0,1.0,17.0,32.0,19.0,,2023-06-02 07:35:00,8/03/2023,2368,False,37,10,26,41,3,8,7,14,17,1,0,28,0,0,3,2,1,45,46,0,22,40,41,30
2023-08-03,2368,416,2023-08-03 07:40:00,116,116,116,113,25,6,A,166.0,1.0,1.0,11.0,30.0,21.0,,2023-06-02 07:40:00,8/03/2023,2368,False,46,7,28,54,6,10,11,12,13,11,1,42,0,0,4,1,0,60,63,0,30,24,22,15
2023-08-03,2368,418,2023-08-03 07:45:00,120,120,122,123,24,6,A,164.0,1.0,1.0,19.0,26.0,19.0,,2023-06-02 07:45:00,8/03/2023,2368,False,13,6,20,39,8,6,6,10,9,5,0,47,3,0,12,0,2,42,49,0,17,33,41,32
2023-08-03,2368,421,2023-08-03 07:50:00,120,124,120,111,22,6,A,164.0,1.0,1.0,19.0,24.0,21.0,,2023-06-02 07:50:00,8/03/2023,2368,False,42,10,31,31,2,7,9,26,20,5,0,35,0,0,12,0,2,48,58,0,11,24,25,18
2023-08-03,2368,423,2023-08-03 07:55:00,114,117,114,90,22,6,A,170.0,1.0,1.0,21.0,18.0,19.0,,2023-06-02 07:55:00,8/03/2023,2368,False,55,8,26,39,8,5,4,14,8,4,0,28,1,0,1,0,7,60,59,0,15,23,26,30
2023-08-03,2368,426,2023-08-03 08:00:00,120,118,123,120,25,6,A,168.0,1.0,1.0,15.0,26.0,19.0,,2023-06-02 08:00:00,8/03/2023,2368,False,17,6,18,26,6,12,10,8,8,1,1,33,0,0,4,1,0,53,51,0,17,34,36,40
2023-08-03,2368,428,2023-08-03 08:05:00,118,118,118,91,25,6,A,172.0,1.0,1.0,13.0,24.0,19.0,,2023-06-02 08:05:00,8/03/2023,2368,False,10,8,28,26,6,23,10,10,9,0,2,41,0,0,23,1,0,63,80,0,22,31,25,30
